335,F-06160,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.156.0147,CAMA CAMILLA RADIOTRANSPARENTE,N/A,N/A,PARAMOUNT BED,PK8031B,9010061 00002,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,PISTON,RUEDAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,,1,1,1,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
336,F-03777,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,513.191.0233,CARRO CAMILLA PARA ADULTO,N/A,N/A,PARDO,ATICA,2022/850472,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,PISTON,RUEDAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,,1,1,1,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/2/2025,SI,LA-E44-EMLIMSLP-INSABI-26-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/2/2023,1/2/2025, N/A,2,NA,NA,01-08-2024,feb-2025,ago-2025,feb-2026,,,,,,,,,,,
337,F-07816,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,513.191.0159,CARRO CAMILLA PARA RECUPERACION,N/A,N/A,PARAMOUNT BED,KK810AE,0261853 00017,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,PISTON,RUEDAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,,1,1,1,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
338,F-07848,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,513.191.0159,CARRO CAMILLA PARA RECUPERACION,N/A,N/A,PARAMOUNT BED,KK810AE,0274737 00029,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,PISTON,RUEDAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,,1,1,1,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
339,F-561,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.172.0014,DESFIBRILADOR MONITOR MARCAPASO,N/A,N/A,PHILIPS,EFFICIA DFM100,MLE221003-192/ CN32670795,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,11/1/2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,SENSOR SPO2,CABLE Y BRAZALETE PARA PNI,CABLE ECG,GEL CONDUCTOR,PARCHE PARA MARCAPASOS,BATERIAS,PAPEL TERMICO,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,1,1,1,1,1,1,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/11/2024,SI,LA-E44-EMLIMSLP-INSABI-20-2022,"HEALTHCARE SYSTEMS DDE MEXICO, S.A. DE C. V.",1/11/2022,1/11/2024, N/A,2,NA,NA,22-05-2024,nov-2024,may-2025,nov-2025,,,,,,,,,,,
340,F-5744-1,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,SIN CLAVE,INYECTOR DE CONTRASTE,N/A,N/A,GUERBET,ILUMENA NEO,C0322C455G,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,3/23/2024,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,JERINGAS COMPATIBLES,MEDIO DE CONTRASTE,LINEA CONECTORA,,,,,1,1,1,1,,,,,CADA 12 MESES,EXTERNO,MC/MP,NO,SI,NA,SI,LA-E44-EMLIMSLP-INSABI-38-2022,EOS MEDS,N/A,N/A, N/A,1,NA,NA,N/A,N/A,N/A,N/A,,,,,,,,,,,
341,F-08562,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.053.0364,MÁQUINAS DE ANESTESIA BÁSICA,N/A,N/A,MEDICA D,MORFEUS SERIES 3000/LOGICARE SERIES 2000,2022MRF52/2022LGC3868,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,12/1/2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,SENSOR SP02,BRAZALAETE Y MANGUERA PNI,CABLES ECG,BATERIAS,TRAMPA DE AGUA Y LINEA CO2,CAL SODADA,CIRCUITO PACIENTE C/ MASCARILLA,POLIZA DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO CON REFACCIONES INCLUIDAS,1,1,1,1,1,1,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSLP-INSABI-04-2022,BIOSYSTEMS HLS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,16-06-2024,dic-2024,jun-2025,dic-2025,,,,,,,,,,,
342,SIN DATO,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,SIN CLAVE,MARCAPASOS TEMPORAL,N/A,N/A,MEDTRONIC,5392,DJH040271P,PROPIO,N/A,FUNCION/AL,FUNCION/A PARCIALMENTE,N/A,45292,SIN DATO,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,BATERÍAS,CABLE,,,,,,,1,1,,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,NO,N/A,NO,N/A,N/A,N/A,N/A, N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,
343,F-00632,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.667.0081,OXIMETRO DE PULSO ,N/A,N/A,MASIMO,RADICAL-7 ,1000277459,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,11/1/2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,SENSOR SPO2 NEONATAL/ADULTO,BATERÍAS,,,,,,1,1,1,,,,,,CADA 12 MESES,EXTERNO,MC/MP,NO,SI,N/A,SI,LA-E44-EMLIMSLP-INSABI-20-2022,HEALTHCARE SYSTEMS DE MÉXICO S.A. DE C.V.,N/A,N/A, N/A,1,NA,NA,N/A,N/A,N/A,N/A,,,,,,,,,,,
344,F-4559,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.328.0181,UNIDAD DE ELECTROCIRUGÍA DE USO GENERAL,N/A,N/A,ZERONE,ZEUS 400,A03CLBM1643,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,11/1/2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,ELECTROGEL,LÁPIZ,PINZAS BIPOLARES,ELECTRODO DE RETORNO DESECHABLE/REUSABLE,,,,1,1,1,1,1,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSLP-INSABI-34-2022,QUANTUM MEDICAL GROUP S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,21-06-2024,dic-2024,jun-2025,dic-2025,,,,,,,,,,,
345,F-4559,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,IMAGENOLOGÍA,HEMODINAMIA,N/A,N/A,531.941.0279,VENTILADOR DE TRASLADO PEDIATRICO ADULTO,N/A,N/A,WILAMED,MTV1000,MTV1KTA1G0773,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,11/1/2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,BLOQUE EXPIRATORIO,CELDA DE OXIGENO,CIRCUITO PACIENTE,BATERIAS,MANOMETRO PARA TANQUE O2 PORTATIL,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,1,1,1,1,1,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/11/2024,SI,LA-E44-EMLIMSLP-INSABI-34-2022,QUANTUM MEDICAL GROUP S.A. DE C.V.,1/11/2022,1/11/2024, N/A,2,NA,NA,22-11-2023,may-2024,nov-2024,may-2025,,,,,,,,,,,
346,HC-14999,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,CLINICA DE CATETER,N/A,N/A,531.924.0031,ULTRASONÓGRAFO,N/A,N/A,GE,VENUE,VEB004047,PROPIO,N/A,BUENO,FUNCION/AMIENTO COMPLETO,N/A,2022,SIN DATO,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,ELECTRO GEL,BANCO DE BATERIAS,,,,,,1,1,1,,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,NO,N/A,NO,N/A,N/A,N/A,N/A, N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,
347,F-06107,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,ALMACÉN DE ACTIVO FIJO,QUIROFANO JORNADAS,SPSSA017301,HOSPITAL DEL NIÑO Y LA MUJER DR. ALBERTO LÓPEZ HERMOSA,513.164.0202,CAMA PEDIATRICA,N/A,N/A,STRYKER,CUB,F60923,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,BATERIA,COLCHON,SEGUROS BARANDAL,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/3/2025,SI,LA-E44-EMLIMSPL-INSABI-33-2022,POLAR HOSPITALARIA S.A. DE C.V,1/3/2023,1/3/2025, N/A,2,NA,NA,06-09-2023,mar-2024,sep-2024,mar-2025,,,,,,,,,,,
348,F-06132,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,ALMACÉN DE ACTIVO FIJO,QUIROFANO JORNADAS,SPSSA017301,HOSPITAL DEL NIÑO Y LA MUJER DR. ALBERTO LÓPEZ HERMOSA,513.164.0202,CAMA PEDIATRICA,N/A,N/A,STRYKER,CUB,F60948,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,BATERIA,COLCHON,SEGUROS BARANDAL,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/4/2025,SI,LA-E44-EMLIMSPL-INSABI-33-2022,POLAR HOSPITALARIA S.A. DE C.V,1/4/2023,1/4/2025, N/A,2,NA,NA,06-09-2023,abr-2024,oct-2024,abr-2025,,,,,,,,,,,
349,F-00132,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101230 00007,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
350,F-00137,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0900580 00007,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
351,F-00142,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101240 00007,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
352,F-00143,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,1112510 00013,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
353,F-00158,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101250 00013,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
354,F-00164,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101250 00019,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
355,F-00166,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101250 00020,PROPIO,N/A,INOPERANTE,FUERA DE SERVICIO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
356,F-00168,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101260 00010,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
357,F-00170,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101260 00011,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
358,F-00172,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101260 00012,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
359,F-00174,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101260 00014,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2022,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
360,F-00176,SPIMB002574,ISPSSA001102,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DR. IGNACIO MORONES PRIETO,CIRUGÍA GENERAL,HOSPITALIZACION CIRUGIAS 4TO PISO,N/A,N/A,513.164.3387,CAMA CLINICA MULTIPLES POSICIONES PARA PACIENTE ADULTO,N/A,N/A,PARAMOUNT BED,MA 54380V8411A SERIES A5,0101260 00016,PROPIO,N/A,BUENO,FUNCIONAMIENTO COMPLETO,N/A,2022,2021,CONSUMIBLES Y/O ACCESORIOS Y MANTENIMIENTO Y/O REFACCIONES,CONTROL BOX,RUEDAS,CAMARA COLCHON/ MOTOR,BATERIAS,POLIZA ANUAL DE MANTENIMIENTO PREVENTIVO Y CORRECTIVO ILIMITADO CON REFACCIONES,,,,1,1,1,1,,,,,CADA 6 MESES,EXTERNO,MC/MP,NO,SI,1/12/2024,SI,LA-E44-EMLIMSPL-INSABI-06-2022,CAMAS Y CAMILLAS S.A. DE C.V.,1/12/2022,1/12/2024, N/A,2,NA,NA,12-06-2023,jun-2024,dic-2024,jul-2025,,,,,,,,,,,
